match_id,name_player,name_team,minute
S2425_GD16_G10,hakan-calhanoglu,Inter Mailand,41
S2425_GD16_G10,federico-dimarco,Inter Mailand,45
S2425_GD16_G10,nicolo-barella,Inter Mailand,51
S2425_GD16_G10,denzel-dumfries,Inter Mailand,53
S2425_GD16_G10,carlos-9,Inter Mailand,77
S2425_GD16_G10,marcus-thuram,Inter Mailand,90
S2425_GD17_G1,tijjani-reijnders-2,AC Mailand,56
S2425_GD17_G2,thijs-dallinga,FC Bologna,71
S2425_GD17_G2,tommaso-pobega,FC Bologna,80
S2425_GD17_G3,andrea-pinamonti,CFC Genua 1893,51
S2425_GD17_G3,andre-frank-zambo-anguissa,SSC Neapel,15
S2425_GD17_G3,amir-rrahmani,SSC Neapel,23
S2425_GD17_G4,tete-morente,US Lecce,50
S2425_GD17_G4,valentin-castellanos,Lazio Rom,45
S2425_GD17_G4,adam-marusic,Lazio Rom,87
S2425_GD17_G5,paulo-dybala,AS Rom,8
S2425_GD17_G5,alexis-saelemaekers,AS Rom,13
S2425_GD17_G5,paulo-dybala,AS Rom,51
S2425_GD17_G5,leandro-paredes,AS Rom,74
S2425_GD17_G5,artem-dovbyk,AS Rom,83
S2425_GD17_G6,francesco-zampano,FC Venedig,38
S2425_GD17_G6,marin-sverko,FC Venedig,67
S2425_GD17_G6,leonardo-pavoletti,Cagliari Calcio,76
S2425_GD17_G7,charles-de-ketelaere,Atalanta Bergamo,34
S2425_GD17_G7,ademola-lookman,Atalanta Bergamo,45
S2425_GD17_G7,charles-de-ketelaere,Atalanta Bergamo,86
S2425_GD17_G7,lorenzo-colombo,FC Empoli,13
S2425_GD17_G7,sebastiano-esposito,FC Empoli,57
S2425_GD17_G8,samuele-birindelli,AC Monza,22
S2425_GD17_G8,weston-mckennie,Juventus Turin,14
S2425_GD17_G8,nicolas-gonzalez,Juventus Turin,39
S2425_GD17_G9,moise-kean,AC Florenz,8
S2425_GD17_G9,lorenzo-lucca,Udinese Calcio,49
S2425_GD17_G9,florian-thauvin,Udinese Calcio,57
S2425_GD17_G10,carlos-9,Inter Mailand,48
S2425_GD17_G10,marcus-thuram,Inter Mailand,90
S2425_GD18_G1,sebastiano-esposito,FC Empoli,74
S2425_GD18_G1,milan-badelj,CFC Genua 1893,46
S2425_GD18_G1,caleb-ekuban,CFC Genua 1893,68
S2425_GD18_G2,hernani-3,Parma Calcio,56
S2425_GD18_G2,lautaro-valenti,Parma Calcio,90
S2425_GD18_G2,pedro-pereira,AC Monza,85
S2425_GD18_G3,alessandro-bastoni,Inter Mailand,53
S2425_GD18_G3,lautaro-martinez,Inter Mailand,71
S2425_GD18_G3,hakan-calhanoglu,Inter Mailand,78
