match_id,name_player,name_team,minute
S2425_GD12_G1,phil-harres,Holstein Kiel,90
S2425_GD12_G2,willi-orban,RB Leipzig,82
S2425_GD12_G2,mohammed-elamine-amoura,VfL Wolfsburg,4
S2425_GD12_G2,tiago-tomas,VfL Wolfsburg,5
S2425_GD12_G2,mohammed-elamine-amoura,VfL Wolfsburg,16
S2425_GD12_G2,joakim-maehle,VfL Wolfsburg,64
S2425_GD12_G2,kevin-behrens,VfL Wolfsburg,90
S2425_GD12_G3,justin-njinmah,Werder Bremen,6
S2425_GD12_G3,jens-stage,Werder Bremen,77
S2425_GD12_G3,ermedin-demirovic,VfB Stuttgart,20
S2425_GD12_G3,ermedin-demirovic,VfB Stuttgart,85
S2425_GD12_G4,lucas-hoeler,SC Freiburg,41
S2425_GD12_G4,ritsu-doan,SC Freiburg,49
S2425_GD12_G4,lucas-hoeler,SC Freiburg,62
S2425_GD12_G4,tim-kleindienst,Bor. Mönchengladbach,61
S2425_GD12_G5,phillip-tietz,FC Augsburg,38
S2425_GD12_G6,woo-yeong-jeong,1. FC Union Berlin,29
S2425_GD12_G6,jeremie-frimpong,Bayer 04 Leverkusen,2
S2425_GD12_G6,patrik-schick,Bayer 04 Leverkusen,71
S2425_GD12_G7,jamie-bynoe-gittens,Borussia Dortmund,27
S2425_GD12_G7,jamal-musiala,Bayern München,85
S2425_GD12_G8,jonathan-burkardt,1. FSV Mainz 05,4
S2425_GD12_G8,jonathan-burkardt,1. FSV Mainz 05,24
S2425_GD12_G9,omar-marmoush,Eintracht Frankfurt,22
S2425_GD12_G9,fares-chaibi,Eintracht Frankfurt,49
S2425_GD12_G9,omar-marmoush,Eintracht Frankfurt,58
S2425_GD12_G9,hugo-ekitike,Eintracht Frankfurt,90
S2425_GD13_G1,nick-woltemade,VfB Stuttgart,51
S2425_GD13_G1,nick-woltemade,VfB Stuttgart,59
S2425_GD13_G1,atakan-karazor,VfB Stuttgart,69
S2425_GD13_G1,danilho-doekhi,1. FC Union Berlin,37
S2425_GD13_G1,robert-skov,1. FC Union Berlin,48
S2425_GD13_G2,florian-wirtz,Bayer 04 Leverkusen,6
S2425_GD13_G2,jonathan-tah,Bayer 04 Leverkusen,21
S2425_GD13_G2,morgan-guilavogui,FC St. Pauli,84
S2425_GD13_G3,dayot-upamecano,Bayern München,18
S2425_GD13_G3,jamal-musiala,Bayern München,56
S2425_GD13_G3,leon-goretzka,Bayern München,84
S2425_GD13_G3,jamal-musiala,Bayern München,90
S2425_GD13_G3,mathias-honsak,1. FC Heidenheim,50
S2425_GD13_G3,niklas-dorsch,1. FC Heidenheim,85
S2425_GD13_G4,hugo-ekitike,Eintracht Frankfurt,55
S2425_GD13_G4,can-uzun,Eintracht Frankfurt,74
S2425_GD13_G4,phillip-tietz,FC Augsburg,60
S2425_GD13_G4,samuel-essende,FC Augsburg,71
S2425_GD13_G5,jens-stage,Werder Bremen,56
S2425_GD13_G6,benjamin-sesko,RB Leipzig,27
S2425_GD13_G6,andre-silva,RB Leipzig,69
S2425_GD13_G7,kevin-stoeger,Bor. Mönchengladbach,71
S2425_GD13_G7,jamie-bynoe-gittens,Borussia Dortmund,64
S2425_GD13_G8,mohammed-elamine-amoura,VfL Wolfsburg,19
S2425_GD13_G8,tiago-tomas,VfL Wolfsburg,57
S2425_GD13_G8,jonas-wind,VfL Wolfsburg,84
S2425_GD13_G8,jonas-wind,VfL Wolfsburg,90
S2425_GD13_G8,paul-nebel,1. FSV Mainz 05,11
S2425_GD13_G8,jonathan-burkardt,1. FSV Mainz 05,39
S2425_GD13_G8,paul-nebel,1. FSV Mainz 05,66
S2425_GD13_G9,tom-bischof,TSG Hoffenheim,73
S2425_GD13_G9,matthias-ginter,SC Freiburg,68
S2425_GD14_G1,lukas-kuebler,SC Freiburg,42
S2425_GD14_G1,lukas-kuebler,SC Freiburg,51
S2425_GD14_G1,michael-gregoritsch,SC Freiburg,61
S2425_GD14_G1,jonas-wind,VfL Wolfsburg,75
S2425_GD14_G1,mattias-svanberg,VfL Wolfsburg,83
S2425_GD14_G2,martin-terrier,Bayer 04 Leverkusen,14
S2425_GD14_G2,florian-wirtz,Bayer 04 Leverkusen,40
S2425_GD14_G3,jae-sung-lee,1. FSV Mainz 05,41
S2425_GD14_G3,jae-sung-lee,1. FSV Mainz 05,60
